timestamp,PM25,PM10,NO2,hour_x,day_x,month_x,weekday_x,traffic_count,hour_y,day_y,month_y,weekday_y,temperature,humidity,wind_speed,hour,day,month,weekday,is_weekend,congestion_level,pollution_level,high_wind,high_humidity,high_temp,traffic_pm25_interaction,traffic_temp_interaction,weather_pollution_interaction,AQI
2024-08-05 17:00:00,49.43,51.06,23.4,17,5,8,Monday,705,17,5,8,Monday,8.5,43.8,7.3,17,5,8,Monday,0,Low,Moderate,0,0,0,34848.15,5992.5,360.839,100
2024-08-05 18:00:00,83.16,30.23,149.5,18,5,8,Monday,215,18,5,8,Monday,22.6,78.2,5.7,18,5,8,Monday,0,Low,High,0,0,0,17879.399999999998,4859.0,474.012,150
2024-08-05 19:00:00,24.02,114.74,67.98,19,5,8,Monday,1632,19,5,8,Monday,17.1,67.4,2.4,19,5,8,Monday,0,High,Good,0,0,0,39200.64,27907.2,57.647999999999996,50
2024-08-05 20:00:00,53.11,107.09,51.1,20,5,8,Monday,1223,20,5,8,Monday,18.7,70.3,6.0,20,5,8,Monday,0,Medium,Moderate,0,0,0,64953.53,22870.1,318.65999999999997,100
2024-08-05 21:00:00,57.9,95.79,39.25,21,5,8,Monday,640,21,5,8,Monday,15.2,85.6,11.5,21,5,8,Monday,0,Low,Moderate,1,1,0,37056.0,9728.0,665.85,100
2024-08-05 22:00:00,45.09,81.24,67.79,22,5,8,Monday,327,22,5,8,Monday,12.7,51.2,5.6,22,5,8,Monday,0,Low,Moderate,0,0,0,14744.43,4152.9,252.504,100
2024-08-05 23:00:00,35.39,37.53,52.92,23,5,8,Monday,1715,23,5,8,Monday,10.2,29.8,7.5,23,5,8,Monday,0,High,Moderate,0,0,0,60693.85,17493.0,265.425,100
2024-08-06 00:00:00,60.41,102.14,56.11,0,6,8,Tuesday,346,0,6,8,Tuesday,33.7,95.9,3.9,0,6,8,Tuesday,0,Low,High,0,1,1,20901.86,11660.2,235.599,150
2024-08-06 01:00:00,89.04,38.27,105.38,1,6,8,Tuesday,670,1,6,8,Tuesday,11.1,80.1,8.6,1,6,8,Tuesday,0,Low,High,1,1,0,59656.8,7437.0,765.744,150
2024-08-06 02:00:00,66.75,96.59,146.5,2,6,8,Tuesday,1238,2,6,8,Tuesday,7.3,35.4,9.5,2,6,8,Tuesday,0,Medium,High,1,0,0,82636.5,9037.4,634.125,150
2024-08-06 03:00:00,84.44,90.35,113.86,3,6,8,Tuesday,613,3,6,8,Tuesday,29.4,60.5,5.3,3,6,8,Tuesday,0,Low,High,0,0,1,51761.72,18022.2,447.532,150
2024-08-06 04:00:00,66.08,45.88,58.85,4,6,8,Tuesday,1459,4,6,8,Tuesday,19.4,27.9,9.8,4,6,8,Tuesday,0,High,High,1,0,0,96410.72,28304.6,647.5840000000001,150
2024-08-06 05:00:00,80.76,26.68,73.8,5,6,8,Tuesday,1209,5,6,8,Tuesday,32.9,57.7,4.9,5,6,8,Tuesday,0,Medium,High,0,0,1,97638.84000000001,39776.1,395.72400000000005,150
2024-08-06 06:00:00,89.5,89.57,35.05,6,6,8,Tuesday,743,6,6,8,Tuesday,29.0,48.5,8.7,6,6,8,Tuesday,0,Low,High,1,0,1,66498.5,21547.0,778.65,150
2024-08-06 07:00:00,32.02,85.03,106.87,7,6,8,Tuesday,527,7,6,8,Tuesday,30.2,44.5,9.6,7,6,8,Tuesday,0,Low,Moderate,1,0,1,16874.54,15915.4,307.392,100
2024-08-06 08:00:00,89.09,67.69,40.4,8,6,8,Tuesday,798,8,6,8,Tuesday,32.3,34.5,5.2,8,6,8,Tuesday,0,Low,High,0,0,1,71093.82,25775.399999999998,463.26800000000003,150
2024-08-06 09:00:00,31.11,58.52,126.22,9,6,8,Tuesday,1528,9,6,8,Tuesday,12.2,93.0,3.8,9,6,8,Tuesday,0,High,Moderate,0,1,0,47536.08,18641.6,118.21799999999999,100
2024-08-06 10:00:00,29.04,95.44,129.9,10,6,8,Tuesday,1202,10,6,8,Tuesday,26.0,29.7,2.3,10,6,8,Tuesday,0,Medium,Good,0,0,1,34906.08,31252.0,66.79199999999999,50
2024-08-06 11:00:00,34.6,26.97,99.98,11,6,8,Tuesday,1459,11,6,8,Tuesday,14.2,78.8,6.7,11,6,8,Tuesday,0,High,Moderate,0,0,0,50481.4,20717.8,231.82000000000002,100
2024-08-06 12:00:00,67.39,61.69,39.16,12,6,8,Tuesday,870,12,6,8,Tuesday,26.0,55.6,2.0,12,6,8,Tuesday,0,Medium,High,0,0,1,58629.3,22620.0,134.78,150
2024-08-06 13:00:00,89.58,38.81,49.74,13,6,8,Tuesday,966,13,6,8,Tuesday,5.3,45.6,4.1,13,6,8,Tuesday,0,Medium,High,0,0,0,86534.28,5119.8,367.27799999999996,150
2024-08-06 14:00:00,75.23,103.38,122.79,14,6,8,Tuesday,917,14,6,8,Tuesday,22.5,49.0,2.1,14,6,8,Tuesday,0,Medium,High,0,0,0,68985.91,20632.5,157.983,150
2024-08-06 15:00:00,88.39,93.48,98.37,15,6,8,Tuesday,1837,15,6,8,Tuesday,29.0,97.2,11.2,15,6,8,Tuesday,0,High,High,1,1,1,162372.43,53273.0,989.968,150
2024-08-06 16:00:00,87.87,58.89,34.84,16,6,8,Tuesday,1088,16,6,8,Tuesday,14.4,54.9,4.2,16,6,8,Tuesday,0,Medium,High,0,0,0,95602.56,15667.2,369.05400000000003,150
2024-08-06 17:00:00,24.52,112.48,63.5,17,6,8,Tuesday,314,17,6,8,Tuesday,17.7,81.8,2.4,17,6,8,Tuesday,0,Low,Good,0,1,0,7699.28,5557.8,58.848,50
2024-08-06 18:00:00,27.65,94.07,24.5,18,6,8,Tuesday,352,18,6,8,Tuesday,24.2,93.9,0.9,18,6,8,Tuesday,0,Low,Good,0,1,0,9732.8,8518.4,24.884999999999998,50
2024-08-06 19:00:00,45.06,87.15,25.02,19,6,8,Tuesday,1488,19,6,8,Tuesday,14.0,33.0,2.6,19,6,8,Tuesday,0,High,Moderate,0,0,0,67049.28,20832.0,117.156,100
2024-08-06 20:00:00,83.78,110.01,65.3,20,6,8,Tuesday,1875,20,6,8,Tuesday,10.6,31.7,6.7,20,6,8,Tuesday,0,High,High,0,0,0,157087.5,19875.0,561.326,150
2024-08-06 21:00:00,72.48,48.38,69.6,21,6,8,Tuesday,1949,21,6,8,Tuesday,33.2,33.7,3.9,21,6,8,Tuesday,0,High,High,0,0,1,141263.52000000002,64706.8,282.672,150
2024-08-06 22:00:00,81.05,44.93,91.66,22,6,8,Tuesday,1061,22,6,8,Tuesday,12.1,80.4,1.1,22,6,8,Tuesday,0,Medium,High,0,1,0,85994.05,12838.1,89.155,150
2024-08-06 23:00:00,75.33,86.85,72.87,23,6,8,Tuesday,1320,23,6,8,Tuesday,21.7,97.9,11.9,23,6,8,Tuesday,0,Medium,High,1,1,0,99435.59999999999,28644.0,896.427,150
2024-08-07 00:00:00,67.3,30.16,69.87,0,7,8,Wednesday,1894,0,7,8,Wednesday,26.4,32.2,11.8,0,7,8,Wednesday,0,High,High,1,0,1,127466.2,50001.6,794.14,150
2024-08-07 01:00:00,27.89,21.63,22.06,1,7,8,Wednesday,1400,1,7,8,Wednesday,16.4,43.1,10.0,1,7,8,Wednesday,0,High,Good,1,0,0,39046.0,22959.999999999996,278.9,50
2024-08-07 02:00:00,83.93,91.15,41.32,2,7,8,Wednesday,824,2,7,8,Wednesday,23.4,94.9,2.9,2,7,8,Wednesday,0,Medium,High,0,1,0,69158.32,19281.6,243.39700000000002,150
2024-08-07 03:00:00,69.12,63.6,56.14,3,7,8,Wednesday,1412,3,7,8,Wednesday,23.3,75.6,9.8,3,7,8,Wednesday,0,High,High,1,0,0,97597.44,32899.6,677.3760000000001,150
2024-08-07 04:00:00,16.48,76.82,31.74,4,7,8,Wednesday,1061,4,7,8,Wednesday,22.8,78.0,2.3,4,7,8,Wednesday,0,Medium,Good,0,0,0,17485.28,24190.8,37.903999999999996,50
2024-08-07 05:00:00,87.67,21.74,143.56,5,7,8,Wednesday,1935,5,7,8,Wednesday,30.5,71.0,8.3,5,7,8,Wednesday,0,High,High,1,0,1,169641.45,59017.5,727.6610000000001,150
2024-08-07 06:00:00,32.96,25.31,141.22,6,7,8,Wednesday,488,6,7,8,Wednesday,14.6,60.2,11.9,6,7,8,Wednesday,0,Low,Moderate,1,0,0,16084.48,7124.8,392.22400000000005,100
2024-08-07 07:00:00,74.46,111.11,96.25,7,7,8,Wednesday,1463,7,7,8,Wednesday,6.8,55.0,10.5,7,7,8,Wednesday,0,High,High,1,0,0,108934.98,9948.4,781.8299999999999,150
2024-08-07 08:00:00,38.15,37.1,53.11,8,7,8,Wednesday,584,8,7,8,Wednesday,5.4,79.7,2.4,8,7,8,Wednesday,0,Low,Moderate,0,0,0,22279.6,3153.6000000000004,91.55999999999999,100
2024-08-07 09:00:00,43.16,88.56,106.83,9,7,8,Wednesday,1955,9,7,8,Wednesday,29.8,55.8,9.9,9,7,8,Wednesday,0,High,Moderate,1,0,1,84377.79999999999,58259.0,427.284,100
2024-08-07 10:00:00,23.58,106.23,79.56,10,7,8,Wednesday,497,10,7,8,Wednesday,8.0,45.8,11.5,10,7,8,Wednesday,0,Low,Good,1,0,0,11719.259999999998,3976.0,271.16999999999996,50
2024-08-07 11:00:00,79.97,109.82,79.5,11,7,8,Wednesday,1864,11,7,8,Wednesday,8.7,42.3,2.7,11,7,8,Wednesday,0,High,High,0,0,0,149064.08,16216.8,215.919,150
2024-08-07 12:00:00,78.7,71.6,142.61,12,7,8,Wednesday,1631,12,7,8,Wednesday,15.9,72.6,7.0,12,7,8,Wednesday,0,High,High,0,0,0,128359.70000000001,25932.9,550.9,150
2024-08-07 13:00:00,22.09,60.43,21.57,13,7,8,Wednesday,470,13,7,8,Wednesday,15.5,48.1,11.0,13,7,8,Wednesday,0,Low,Good,1,0,0,10382.3,7285.0,242.99,50
2024-08-07 14:00:00,68.17,75.59,97.38,14,7,8,Wednesday,1035,14,7,8,Wednesday,34.4,49.0,5.8,14,7,8,Wednesday,0,Medium,High,0,0,1,70555.95,35604.0,395.386,150
2024-08-07 15:00:00,27.94,28.94,80.22,15,7,8,Wednesday,1307,15,7,8,Wednesday,17.2,86.0,4.1,15,7,8,Wednesday,0,Medium,Good,0,1,0,36517.58,22480.399999999998,114.554,50
2024-08-07 16:00:00,66.81,47.23,117.69,16,7,8,Wednesday,892,16,7,8,Wednesday,16.2,96.5,11.0,16,7,8,Wednesday,0,Medium,High,1,1,0,59594.520000000004,14450.4,734.9100000000001,150
2024-08-07 17:00:00,65.62,45.13,62.49,17,7,8,Wednesday,1969,17,7,8,Wednesday,19.6,68.7,1.4,17,7,8,Wednesday,0,High,High,0,0,0,129205.78000000001,38592.4,91.868,150
2024-08-07 18:00:00,14.24,113.77,100.78,18,7,8,Wednesday,1148,18,7,8,Wednesday,9.2,86.8,1.9,18,7,8,Wednesday,0,Medium,Good,0,1,0,16347.52,10561.599999999999,27.055999999999997,50
2024-08-07 19:00:00,33.33,107.17,47.3,19,7,8,Wednesday,831,19,7,8,Wednesday,17.7,31.1,2.1,19,7,8,Wednesday,0,Medium,Moderate,0,0,0,27697.23,14708.699999999999,69.993,100
2024-08-07 20:00:00,62.03,84.19,132.34,20,7,8,Wednesday,801,20,7,8,Wednesday,9.6,52.2,12.0,20,7,8,Wednesday,0,Medium,High,1,0,0,49686.03,7689.599999999999,744.36,150
2024-08-07 21:00:00,54.53,72.93,79.88,21,7,8,Wednesday,1887,21,7,8,Wednesday,12.2,33.7,11.1,21,7,8,Wednesday,0,High,Moderate,1,0,0,102898.11,23021.399999999998,605.283,100
2024-08-07 22:00:00,87.7,86.54,61.54,22,7,8,Wednesday,1884,22,7,8,Wednesday,9.0,67.3,2.4,22,7,8,Wednesday,0,High,High,0,0,0,165226.80000000002,16956.0,210.48,150
2024-08-07 23:00:00,76.37,94.69,115.75,23,7,8,Wednesday,1273,23,7,8,Wednesday,26.1,39.5,10.5,23,7,8,Wednesday,0,Medium,High,1,0,1,97219.01000000001,33225.3,801.885,150
2024-08-08 00:00:00,23.99,34.04,48.53,0,8,8,Thursday,1718,0,8,8,Thursday,25.8,82.4,3.1,0,8,8,Thursday,0,High,Good,0,1,1,41214.82,44324.4,74.369,50
2024-08-08 01:00:00,86.62,65.85,54.05,1,8,8,Thursday,302,1,8,8,Thursday,25.9,32.9,8.3,1,8,8,Thursday,0,Low,High,1,0,1,26159.24,7821.799999999999,718.9460000000001,150
2024-08-08 02:00:00,36.87,59.9,58.92,2,8,8,Thursday,1220,2,8,8,Thursday,33.0,71.6,3.3,2,8,8,Thursday,0,Medium,Moderate,0,0,1,44981.399999999994,40260.0,121.67099999999998,100
2024-08-08 03:00:00,65.01,45.28,24.97,3,8,8,Thursday,1079,3,8,8,Thursday,8.0,46.9,2.8,3,8,8,Thursday,0,Medium,High,0,0,0,70145.79000000001,8632.0,182.028,150
2024-08-08 04:00:00,25.66,103.66,54.18,4,8,8,Thursday,1292,4,8,8,Thursday,7.9,95.7,5.9,4,8,8,Thursday,0,Medium,Good,0,1,0,33152.72,10206.800000000001,151.394,50
2024-08-08 05:00:00,63.01,45.72,34.75,5,8,8,Thursday,1172,5,8,8,Thursday,18.0,74.9,3.5,5,8,8,Thursday,0,Medium,High,0,0,0,73847.72,21096.0,220.535,150
2024-08-08 06:00:00,61.49,89.38,65.17,6,8,8,Thursday,1193,6,8,8,Thursday,26.4,64.5,11.9,6,8,8,Thursday,0,Medium,High,1,0,1,73357.57,31495.199999999997,731.731,150
2024-08-08 07:00:00,42.02,107.44,92.46,7,8,8,Thursday,1524,7,8,8,Thursday,16.6,36.4,7.4,7,8,8,Thursday,0,High,Moderate,0,0,0,64038.48,25298.4,310.94800000000004,100
2024-08-08 08:00:00,83.16,32.46,21.71,8,8,8,Thursday,1254,8,8,8,Thursday,13.1,46.4,2.3,8,8,8,Thursday,0,Medium,High,0,0,0,104282.64,16427.399999999998,191.26799999999997,150
2024-08-08 09:00:00,37.31,47.24,35.27,9,8,8,Thursday,1608,9,8,8,Thursday,24.2,68.5,9.9,9,8,8,Thursday,0,High,Moderate,1,0,0,59994.48,38913.6,369.369,100
2024-08-08 10:00:00,64.66,63.24,95.66,10,8,8,Thursday,1601,10,8,8,Thursday,26.5,88.6,10.7,10,8,8,Thursday,0,High,High,1,1,1,103520.65999999999,42426.5,691.862,150
2024-08-08 11:00:00,45.52,58.27,62.27,11,8,8,Thursday,659,11,8,8,Thursday,23.7,95.3,6.4,11,8,8,Thursday,0,Low,Moderate,0,1,0,29997.68,15618.3,291.32800000000003,100
2024-08-08 12:00:00,52.55,38.01,73.93,12,8,8,Thursday,976,12,8,8,Thursday,19.4,48.1,2.4,12,8,8,Thursday,0,Medium,Moderate,0,0,0,51288.799999999996,18934.399999999998,126.11999999999999,100
2024-08-08 13:00:00,86.51,34.61,52.45,13,8,8,Thursday,1063,13,8,8,Thursday,11.0,90.1,3.4,13,8,8,Thursday,0,Medium,High,0,1,0,91960.13,11693.0,294.134,150
2024-08-08 14:00:00,34.52,77.78,141.44,14,8,8,Thursday,718,14,8,8,Thursday,31.1,96.8,7.4,14,8,8,Thursday,0,Low,Moderate,0,1,1,24785.36,22329.8,255.44800000000004,100
2024-08-08 15:00:00,66.33,65.78,48.19,15,8,8,Thursday,602,15,8,8,Thursday,12.8,70.4,4.8,15,8,8,Thursday,0,Low,High,0,0,0,39930.659999999996,7705.6,318.38399999999996,150
2024-08-08 16:00:00,33.2,97.33,75.17,16,8,8,Thursday,1039,16,8,8,Thursday,20.8,89.2,6.7,16,8,8,Thursday,0,Medium,Moderate,0,1,0,34494.8,21611.2,222.44000000000003,100
2024-08-08 17:00:00,45.02,89.44,84.55,17,8,8,Thursday,1588,17,8,8,Thursday,14.9,86.8,6.0,17,8,8,Thursday,0,High,Moderate,0,1,0,71491.76000000001,23661.2,270.12,100
2024-08-08 18:00:00,80.68,53.43,64.81,18,8,8,Thursday,754,18,8,8,Thursday,29.6,79.0,0.9,18,8,8,Thursday,0,Low,High,0,0,1,60832.72000000001,22318.4,72.61200000000001,150
2024-08-08 19:00:00,67.08,46.25,16.89,19,8,8,Thursday,1639,19,8,8,Thursday,7.8,68.1,2.8,19,8,8,Thursday,0,High,High,0,0,0,109944.12,12784.199999999999,187.82399999999998,150
2024-08-08 20:00:00,56.7,72.4,128.58,20,8,8,Thursday,767,20,8,8,Thursday,10.0,84.4,9.4,20,8,8,Thursday,0,Low,Moderate,1,1,0,43488.9,7670.0,532.98,100
2024-08-08 21:00:00,57.63,73.44,130.5,21,8,8,Thursday,1843,21,8,8,Thursday,26.5,73.1,10.5,21,8,8,Thursday,0,High,Moderate,1,0,1,106212.09000000001,48839.5,605.115,100
2024-08-08 22:00:00,72.85,23.12,134.5,22,8,8,Thursday,823,22,8,8,Thursday,17.2,39.4,5.4,22,8,8,Thursday,0,Medium,High,0,0,0,59955.549999999996,14155.599999999999,393.39,150
2024-08-08 23:00:00,63.41,40.25,52.72,23,8,8,Thursday,526,23,8,8,Thursday,27.8,95.4,1.8,23,8,8,Thursday,0,Low,High,0,1,1,33353.659999999996,14622.800000000001,114.13799999999999,150
2024-08-09 00:00:00,44.26,71.45,36.4,0,9,8,Friday,1925,0,9,8,Friday,11.3,42.5,11.0,0,9,8,Friday,0,High,Moderate,1,0,0,85200.5,21752.5,486.85999999999996,100
2024-08-09 01:00:00,82.02,113.29,31.26,1,9,8,Friday,626,1,9,8,Friday,33.9,70.3,2.6,1,9,8,Friday,0,Low,High,0,0,1,51344.52,21221.399999999998,213.252,150
2024-08-09 02:00:00,77.88,60.69,37.73,2,9,8,Friday,384,2,9,8,Friday,26.6,61.1,4.9,2,9,8,Friday,0,Low,High,0,0,1,29905.92,10214.400000000001,381.612,150
2024-08-09 03:00:00,26.4,41.2,137.77,3,9,8,Friday,828,3,9,8,Friday,28.9,72.7,2.7,3,9,8,Friday,0,Medium,Good,0,0,1,21859.199999999997,23929.199999999997,71.28,50
2024-08-09 04:00:00,36.81,57.81,63.53,4,9,8,Friday,1386,4,9,8,Friday,6.7,50.3,11.5,4,9,8,Friday,0,Medium,Moderate,1,0,0,51018.66,9286.2,423.31500000000005,100
2024-08-09 05:00:00,84.03,116.14,133.74,5,9,8,Friday,744,5,9,8,Friday,7.7,37.8,10.9,5,9,8,Friday,0,Low,High,1,0,0,62518.32,5728.8,915.927,150
2024-08-09 06:00:00,70.51,67.89,113.64,6,9,8,Friday,453,6,9,8,Friday,10.4,61.5,7.3,6,9,8,Friday,0,Low,High,0,0,0,31941.030000000002,4711.2,514.7230000000001,150
2024-08-09 07:00:00,41.35,42.69,118.58,7,9,8,Friday,1572,7,9,8,Friday,34.0,86.2,10.2,7,9,8,Friday,0,High,Moderate,1,1,1,65002.200000000004,53448.0,421.77,100
2024-08-09 08:00:00,17.66,32.4,119.37,8,9,8,Friday,205,8,9,8,Friday,18.5,61.0,8.6,8,9,8,Friday,0,Low,Good,1,0,0,3620.3,3792.5,151.876,50
2024-08-09 09:00:00,28.31,83.4,99.24,9,9,8,Friday,1653,9,9,8,Friday,16.6,62.1,11.1,9,9,8,Friday,0,High,Good,1,0,0,46796.43,27439.800000000003,314.241,50
2024-08-09 10:00:00,29.83,44.45,53.54,10,9,8,Friday,377,10,9,8,Friday,19.4,30.0,4.5,10,9,8,Friday,0,Low,Good,0,0,0,11245.91,7313.799999999999,134.23499999999999,50
2024-08-09 11:00:00,16.78,49.48,132.52,11,9,8,Friday,1547,11,9,8,Friday,24.8,52.6,3.6,11,9,8,Friday,0,High,Good,0,0,0,25958.660000000003,38365.6,60.40800000000001,50
2024-08-09 12:00:00,88.56,55.77,103.82,12,9,8,Friday,560,12,9,8,Friday,14.9,59.2,5.5,12,9,8,Friday,0,Low,High,0,0,0,49593.6,8344.0,487.08000000000004,150
2024-08-09 13:00:00,41.83,115.27,96.22,13,9,8,Friday,1379,13,9,8,Friday,27.0,51.5,10.4,13,9,8,Friday,0,Medium,Moderate,1,0,1,57683.57,37233.0,435.032,100
2024-08-09 14:00:00,81.5,70.45,55.16,14,9,8,Friday,618,14,9,8,Friday,21.0,29.7,4.8,14,9,8,Friday,0,Low,High,0,0,0,50367.0,12978.0,391.2,150
2024-08-09 15:00:00,78.03,52.79,56.6,15,9,8,Friday,809,15,9,8,Friday,12.4,28.4,5.3,15,9,8,Friday,0,Medium,High,0,0,0,63126.270000000004,10031.6,413.55899999999997,150
2024-08-09 16:00:00,56.6,117.75,136.29,16,9,8,Friday,255,16,9,8,Friday,23.5,75.7,9.0,16,9,8,Friday,0,Low,Moderate,1,0,0,14433.0,5992.5,509.40000000000003,100
2024-08-09 17:00:00,10.51,113.41,120.76,17,9,8,Friday,563,17,9,8,Friday,29.7,64.1,4.1,17,9,8,Friday,0,Low,Good,0,0,1,5917.13,16721.1,43.090999999999994,50
2024-08-09 18:00:00,63.54,97.36,92.57,18,9,8,Friday,1358,18,9,8,Friday,32.0,88.2,2.0,18,9,8,Friday,0,Medium,High,0,1,1,86287.31999999999,43456.0,127.08,150
2024-08-09 19:00:00,39.66,69.74,81.77,19,9,8,Friday,675,19,9,8,Friday,25.1,79.3,9.3,19,9,8,Friday,0,Low,Moderate,1,0,1,26770.499999999996,16942.5,368.838,100
2024-08-09 20:00:00,24.45,88.8,102.81,20,9,8,Friday,489,20,9,8,Friday,23.3,53.9,3.0,20,9,8,Friday,0,Low,Good,0,0,0,11956.05,11393.7,73.35,50
2024-08-09 21:00:00,88.33,28.47,127.09,21,9,8,Friday,1636,21,9,8,Friday,16.4,86.7,0.9,21,9,8,Friday,0,High,High,0,1,0,144507.88,26830.399999999998,79.497,150
2024-08-09 22:00:00,33.2,86.51,133.54,22,9,8,Friday,230,22,9,8,Friday,15.0,33.4,5.2,22,9,8,Friday,0,Low,Moderate,0,0,0,7636.000000000001,3450.0,172.64000000000001,100
2024-08-09 23:00:00,66.95,101.02,39.47,23,9,8,Friday,816,23,9,8,Friday,12.5,26.2,4.6,23,9,8,Friday,0,Medium,High,0,0,0,54631.200000000004,10200.0,307.96999999999997,150
2024-08-10 00:00:00,45.31,27.78,124.76,0,10,8,Saturday,892,0,10,8,Saturday,24.7,90.3,4.1,0,10,8,Saturday,1,Medium,Moderate,0,1,0,40416.520000000004,22032.399999999998,185.771,100
2024-08-10 01:00:00,10.52,45.47,137.96,1,10,8,Saturday,559,1,10,8,Saturday,19.9,28.4,5.0,1,10,8,Saturday,1,Low,Good,0,0,0,5880.679999999999,11124.099999999999,52.599999999999994,50
2024-08-10 02:00:00,71.5,23.86,144.12,2,10,8,Saturday,1954,2,10,8,Saturday,11.3,83.2,11.2,2,10,8,Saturday,1,High,High,1,1,0,139711.0,22080.2,800.8,150
2024-08-10 03:00:00,70.51,47.69,116.02,3,10,8,Saturday,1598,3,10,8,Saturday,34.4,73.3,11.1,3,10,8,Saturday,1,High,High,1,0,1,112674.98000000001,54971.2,782.6610000000001,150
2024-08-10 04:00:00,78.02,61.98,99.84,4,10,8,Saturday,1179,4,10,8,Saturday,7.0,84.9,10.4,4,10,8,Saturday,1,Medium,High,1,1,0,91985.58,8253.0,811.408,150
2024-08-10 05:00:00,39.41,24.72,142.15,5,10,8,Saturday,654,5,10,8,Saturday,27.0,29.7,8.4,5,10,8,Saturday,1,Low,Moderate,1,0,1,25774.14,17658.0,331.044,100
2024-08-10 06:00:00,28.86,89.75,130.3,6,10,8,Saturday,1525,6,10,8,Saturday,17.8,87.1,11.0,6,10,8,Saturday,1,High,Good,1,1,0,44011.5,27145.0,317.46,50
2024-08-10 07:00:00,81.15,28.49,114.51,7,10,8,Saturday,1244,7,10,8,Saturday,34.7,70.9,8.8,7,10,8,Saturday,1,Medium,High,1,0,1,100950.6,43166.8,714.1200000000001,150
2024-08-10 08:00:00,42.0,113.04,119.05,8,10,8,Saturday,1342,8,10,8,Saturday,12.3,85.4,6.4,8,10,8,Saturday,1,Medium,Moderate,0,1,0,56364.0,16506.600000000002,268.8,100
2024-08-10 09:00:00,68.64,112.34,140.18,9,10,8,Saturday,1454,9,10,8,Saturday,7.0,27.5,7.9,9,10,8,Saturday,1,High,High,0,0,0,99802.56,10178.0,542.2560000000001,150
2024-08-10 10:00:00,47.4,53.63,16.92,10,10,8,Saturday,1319,10,10,8,Saturday,26.6,93.2,0.5,10,10,8,Saturday,1,Medium,Moderate,0,1,1,62520.6,35085.4,23.7,100
2024-08-10 11:00:00,82.73,96.34,85.94,11,10,8,Saturday,1691,11,10,8,Saturday,34.8,38.2,9.4,11,10,8,Saturday,1,High,High,1,0,1,139896.43,58846.799999999996,777.662,150
2024-08-10 12:00:00,23.96,92.4,24.73,12,10,8,Saturday,1698,12,10,8,Saturday,34.1,37.7,9.6,12,10,8,Saturday,1,High,Good,1,0,1,40684.08,57901.8,230.016,50
2024-08-10 13:00:00,12.85,57.51,80.15,13,10,8,Saturday,847,13,10,8,Saturday,8.8,80.8,3.2,13,10,8,Saturday,1,Medium,Good,0,1,0,10883.949999999999,7453.6,41.120000000000005,50
2024-08-10 14:00:00,68.81,88.77,72.16,14,10,8,Saturday,302,14,10,8,Saturday,15.0,70.1,10.0,14,10,8,Saturday,1,Low,High,1,0,0,20780.62,4530.0,688.1,150
2024-08-10 15:00:00,23.78,95.13,83.9,15,10,8,Saturday,872,15,10,8,Saturday,27.4,34.2,11.0,15,10,8,Saturday,1,Medium,Good,1,0,1,20736.16,23892.8,261.58000000000004,50
2024-08-10 16:00:00,75.64,47.57,146.56,16,10,8,Saturday,1093,16,10,8,Saturday,30.7,84.7,4.5,16,10,8,Saturday,1,Medium,High,0,1,1,82674.52,33555.1,340.38,150
2024-08-10 17:00:00,65.51,65.63,22.39,17,10,8,Saturday,1365,17,10,8,Saturday,14.5,61.6,10.9,17,10,8,Saturday,1,Medium,High,1,0,0,89421.15000000001,19792.5,714.0590000000001,150
2024-08-10 18:00:00,42.58,110.5,38.04,18,10,8,Saturday,1896,18,10,8,Saturday,32.5,49.8,8.6,18,10,8,Saturday,1,High,Moderate,1,0,1,80731.68,61620.0,366.188,100
2024-08-10 19:00:00,35.11,104.06,143.96,19,10,8,Saturday,970,19,10,8,Saturday,6.2,43.7,1.6,19,10,8,Saturday,1,Medium,Moderate,0,0,0,34056.7,6014.0,56.176,100
2024-08-10 20:00:00,36.36,38.56,98.87,20,10,8,Saturday,1958,20,10,8,Saturday,12.0,90.3,5.8,20,10,8,Saturday,1,High,Moderate,0,1,0,71192.88,23496.0,210.88799999999998,100
2024-08-10 21:00:00,80.46,45.9,56.82,21,10,8,Saturday,1515,21,10,8,Saturday,6.7,75.3,8.7,21,10,8,Saturday,1,High,High,1,0,0,121896.9,10150.5,700.0019999999998,150
2024-08-10 22:00:00,63.48,100.16,131.22,22,10,8,Saturday,1912,22,10,8,Saturday,16.3,74.4,2.4,22,10,8,Saturday,1,High,High,0,0,0,121373.76,31165.600000000002,152.35199999999998,150
2024-08-10 23:00:00,38.05,116.61,49.72,23,10,8,Saturday,1090,23,10,8,Saturday,29.5,50.7,4.7,23,10,8,Saturday,1,Medium,Moderate,0,0,1,41474.5,32155.0,178.83499999999998,100
2024-08-11 00:00:00,41.25,83.79,141.87,0,11,8,Sunday,1271,0,11,8,Sunday,23.1,63.5,5.2,0,11,8,Sunday,1,Medium,Moderate,0,0,0,52428.75,29360.100000000002,214.5,100
2024-08-11 01:00:00,26.45,20.35,95.4,1,11,8,Sunday,574,1,11,8,Sunday,32.4,91.2,10.4,1,11,8,Sunday,1,Low,Good,1,1,1,15182.3,18597.6,275.08,50
2024-08-11 02:00:00,41.49,101.33,117.74,2,11,8,Sunday,1823,2,11,8,Sunday,27.2,86.7,8.6,2,11,8,Sunday,1,High,Moderate,1,1,1,75636.27,49585.6,356.814,100
