timestamp,PM25,PM10,NO2
2024-07-13 16:00:00,55.69,111.33,24.19
2024-07-13 17:00:00,70.92,89.36,54.07
2024-07-13 18:00:00,85.69,86.53,105.88
2024-07-13 19:00:00,45.29,42.98,58.19
2024-07-13 20:00:00,55.47,45.53,87.11
2024-07-13 21:00:00,70.6,20.07,27.18
2024-07-13 22:00:00,76.12,99.33,91.41
2024-07-13 23:00:00,31.12,35.45,19.94
2024-07-14 00:00:00,29.25,95.68,136.54
2024-07-14 01:00:00,12.8,59.62,143.65
2024-07-14 02:00:00,47.04,105.93,44.35
2024-07-14 03:00:00,10.68,116.11,40.72
2024-07-14 04:00:00,71.37,65.23,135.79
2024-07-14 05:00:00,62.66,100.65,131.4
2024-07-14 06:00:00,71.46,66.48,122.48
2024-07-14 07:00:00,85.41,31.9,31.29
2024-07-14 08:00:00,50.31,118.89,134.31
2024-07-14 09:00:00,63.23,96.2,35.88
2024-07-14 10:00:00,15.96,68.01,87.7
2024-07-14 11:00:00,79.65,108.54,116.7
2024-07-14 12:00:00,85.4,39.78,50.41
2024-07-14 13:00:00,73.61,64.99,146.84
2024-07-14 14:00:00,37.75,49.36,79.37
2024-07-14 15:00:00,23.48,49.07,129.06
2024-07-14 16:00:00,24.8,112.39,51.69
2024-07-14 17:00:00,53.91,93.86,70.21
2024-07-14 18:00:00,42.23,41.75,88.49
2024-07-14 19:00:00,54.5,31.99,80.95
2024-07-14 20:00:00,38.47,21.67,104.2
2024-07-14 21:00:00,16.16,71.81,26.9
2024-07-14 22:00:00,55.74,65.62,37.39
2024-07-14 23:00:00,67.64,44.0,116.03
2024-07-15 00:00:00,53.55,60.82,24.64
2024-07-15 01:00:00,87.75,89.24,117.61
2024-07-15 02:00:00,57.71,87.34,77.83
2024-07-15 03:00:00,55.29,45.21,98.99
2024-07-15 04:00:00,46.35,87.47,93.76
2024-07-15 05:00:00,16.63,70.59,24.48
2024-07-15 06:00:00,82.19,80.59,25.45
2024-07-15 07:00:00,88.37,36.87,142.0
2024-07-15 08:00:00,56.71,88.61,79.19
2024-07-15 09:00:00,37.73,26.12,88.66
2024-07-15 10:00:00,78.26,76.66,125.58
2024-07-15 11:00:00,72.92,104.64,62.92
2024-07-15 12:00:00,78.04,42.31,138.16
2024-07-15 13:00:00,79.77,53.42,52.9
2024-07-15 14:00:00,62.97,68.52,101.3
2024-07-15 15:00:00,46.88,42.45,96.82
2024-07-15 16:00:00,55.14,99.81,133.19
2024-07-15 17:00:00,89.91,40.79,60.64
2024-07-15 18:00:00,14.01,50.05,120.41
2024-07-15 19:00:00,63.05,64.45,51.87
2024-07-15 20:00:00,30.52,35.76,28.59
2024-07-15 21:00:00,30.06,109.08,69.87
2024-07-15 22:00:00,23.42,43.3,45.12
2024-07-15 23:00:00,58.77,94.28,135.85
2024-07-16 00:00:00,61.3,72.95,146.9
2024-07-16 01:00:00,85.42,62.5,50.42
2024-07-16 02:00:00,41.48,47.73,110.82
2024-07-16 03:00:00,16.33,20.11,146.57
2024-07-16 04:00:00,45.61,109.13,132.88
2024-07-16 05:00:00,40.15,108.45,90.79
2024-07-16 06:00:00,11.43,98.95,46.0
2024-07-16 07:00:00,57.17,104.31,80.08
2024-07-16 08:00:00,59.45,109.65,37.25
2024-07-16 09:00:00,61.01,91.59,43.01
2024-07-16 10:00:00,88.67,74.97,68.59
2024-07-16 11:00:00,69.81,100.18,69.6
2024-07-16 12:00:00,44.86,62.4,146.31
2024-07-16 13:00:00,80.58,108.83,138.43
2024-07-16 14:00:00,68.85,95.12,104.33
2024-07-16 15:00:00,78.29,102.05,38.61
2024-07-16 16:00:00,17.02,64.57,23.46
2024-07-16 17:00:00,88.76,27.55,20.77
2024-07-16 18:00:00,50.24,64.44,37.19
2024-07-16 19:00:00,15.62,78.72,88.23
2024-07-16 20:00:00,43.27,28.29,72.94
2024-07-16 21:00:00,26.91,32.91,89.06
2024-07-16 22:00:00,71.95,55.46,30.28
2024-07-16 23:00:00,60.02,37.58,141.4
2024-07-17 00:00:00,25.29,109.72,73.36
2024-07-17 01:00:00,69.12,89.02,32.09
2024-07-17 02:00:00,64.58,66.4,39.63
2024-07-17 03:00:00,60.75,32.36,36.63
2024-07-17 04:00:00,60.1,66.05,44.01
2024-07-17 05:00:00,52.5,81.54,144.8
2024-07-17 06:00:00,26.29,66.38,76.59
2024-07-17 07:00:00,18.9,37.7,140.9
2024-07-17 08:00:00,34.22,40.78,46.95
2024-07-17 09:00:00,69.45,51.82,34.38
2024-07-17 10:00:00,79.32,43.32,99.33
2024-07-17 11:00:00,63.93,35.0,94.71
2024-07-17 12:00:00,49.22,32.3,31.16
2024-07-17 13:00:00,37.49,60.93,26.81
2024-07-17 14:00:00,26.42,87.45,33.5
2024-07-17 15:00:00,88.64,67.73,117.36
2024-07-17 16:00:00,65.49,56.42,76.33
2024-07-17 17:00:00,17.34,25.86,80.8
2024-07-17 18:00:00,18.19,47.28,29.23
2024-07-17 19:00:00,46.84,45.36,138.75
2024-07-17 20:00:00,61.73,59.25,28.97
2024-07-17 21:00:00,66.26,77.98,66.25
2024-07-17 22:00:00,37.77,50.33,90.23
2024-07-17 23:00:00,77.77,114.66,35.83
2024-07-18 00:00:00,79.17,62.93,37.99
2024-07-18 01:00:00,76.37,65.15,114.88
2024-07-18 02:00:00,61.94,25.77,89.18
2024-07-18 03:00:00,70.95,46.15,18.56
2024-07-18 04:00:00,80.71,66.35,94.41
2024-07-18 05:00:00,73.87,43.64,149.6
2024-07-18 06:00:00,16.45,48.83,126.35
2024-07-18 07:00:00,24.78,38.72,128.61
2024-07-18 08:00:00,13.61,112.9,15.55
2024-07-18 09:00:00,12.99,119.6,58.23
2024-07-18 10:00:00,12.14,39.84,53.22
2024-07-18 11:00:00,46.95,58.75,69.13
2024-07-18 12:00:00,72.11,98.33,143.98
2024-07-18 13:00:00,63.36,49.88,124.21
2024-07-18 14:00:00,37.92,55.23,20.0
2024-07-18 15:00:00,69.08,65.62,141.97
2024-07-18 16:00:00,12.1,68.66,45.33
2024-07-18 17:00:00,40.68,80.33,66.02
2024-07-18 18:00:00,33.08,57.85,76.97
2024-07-18 19:00:00,51.48,74.75,51.86
2024-07-18 20:00:00,69.48,51.7,130.71
2024-07-18 21:00:00,54.96,70.85,44.23
2024-07-18 22:00:00,39.18,84.29,52.51
2024-07-18 23:00:00,38.87,26.87,126.65
2024-07-19 00:00:00,69.45,93.83,72.7
2024-07-19 01:00:00,26.38,45.87,70.42
2024-07-19 02:00:00,16.5,70.34,54.98
2024-07-19 03:00:00,74.83,51.92,147.95
2024-07-19 04:00:00,14.14,49.8,60.79
2024-07-19 05:00:00,70.73,114.18,97.71
2024-07-19 06:00:00,16.85,21.4,73.69
2024-07-19 07:00:00,13.31,37.36,92.72
2024-07-19 08:00:00,83.13,73.0,126.61
2024-07-19 09:00:00,67.88,115.18,40.94
2024-07-19 10:00:00,25.29,74.9,89.76
2024-07-19 11:00:00,20.47,81.75,18.97
2024-07-19 12:00:00,51.57,37.46,119.76
2024-07-19 13:00:00,64.85,29.85,147.53
2024-07-19 14:00:00,80.53,90.53,39.48
2024-07-19 15:00:00,55.86,86.86,20.17
2024-07-19 16:00:00,21.91,78.56,92.65
2024-07-19 17:00:00,72.44,40.8,42.7
2024-07-19 18:00:00,19.99,65.98,52.05
2024-07-19 19:00:00,30.3,79.9,48.0
2024-07-19 20:00:00,85.76,59.42,107.09
2024-07-19 21:00:00,79.77,32.09,81.45
2024-07-19 22:00:00,55.65,37.14,61.48
2024-07-19 23:00:00,79.64,75.87,22.02
2024-07-20 00:00:00,49.0,72.54,118.11
2024-07-20 01:00:00,86.62,96.2,77.03
2024-07-20 02:00:00,18.74,42.93,20.26
2024-07-20 03:00:00,82.31,24.81,129.81
2024-07-20 04:00:00,78.28,41.78,39.89
2024-07-20 05:00:00,71.93,70.1,20.05
2024-07-20 06:00:00,81.87,102.05,78.9
2024-07-20 07:00:00,19.55,67.81,107.82
2024-07-20 08:00:00,68.0,76.84,95.63
2024-07-20 09:00:00,40.87,73.11,105.12
2024-07-20 10:00:00,89.96,41.95,74.32
2024-07-20 11:00:00,36.27,72.02,141.06
2024-07-20 12:00:00,43.49,37.69,82.99
2024-07-20 13:00:00,58.98,103.96,51.66
2024-07-20 14:00:00,56.87,114.8,121.84
2024-07-20 15:00:00,59.72,63.09,38.43
2024-07-20 16:00:00,69.44,89.2,45.82
2024-07-20 17:00:00,42.43,43.11,134.43
2024-07-20 18:00:00,45.77,89.82,103.09
2024-07-20 19:00:00,52.4,86.76,75.03
2024-07-20 20:00:00,29.06,41.41,20.58
2024-07-20 21:00:00,57.0,96.98,29.31
2024-07-20 22:00:00,36.47,64.87,55.74
2024-07-20 23:00:00,60.5,77.05,72.86
2024-07-21 00:00:00,80.33,46.41,64.22
2024-07-21 01:00:00,33.37,58.08,30.68
2024-07-21 02:00:00,20.53,81.97,23.92
2024-07-21 03:00:00,89.99,54.16,37.99
2024-07-21 04:00:00,11.11,86.51,146.82
2024-07-21 05:00:00,23.83,67.55,126.68
2024-07-21 06:00:00,78.32,39.45,57.58
2024-07-21 07:00:00,22.33,56.17,82.1
2024-07-21 08:00:00,68.28,70.06,77.88
2024-07-21 09:00:00,23.56,52.09,131.85
2024-07-21 10:00:00,22.67,94.09,52.85
2024-07-21 11:00:00,53.28,56.03,61.89
2024-07-21 12:00:00,30.16,38.56,123.41
2024-07-21 13:00:00,36.29,39.19,24.24
2024-07-21 14:00:00,75.28,23.24,91.56
2024-07-21 15:00:00,26.26,96.52,84.05
2024-07-21 16:00:00,22.88,69.6,117.69
2024-07-21 17:00:00,55.19,70.55,55.92
2024-07-21 18:00:00,19.98,80.62,149.46
2024-07-21 19:00:00,33.25,98.06,97.02
2024-07-21 20:00:00,45.98,74.7,124.45
2024-07-21 21:00:00,87.68,75.43,147.56
2024-07-21 22:00:00,74.14,24.1,85.67
2024-07-21 23:00:00,85.54,94.99,77.77
2024-07-22 00:00:00,24.52,117.9,134.21
2024-07-22 01:00:00,12.67,21.03,141.71
2024-07-22 02:00:00,54.09,96.71,138.72
2024-07-22 03:00:00,77.25,20.85,100.16
2024-07-22 04:00:00,46.64,86.73,114.93
2024-07-22 05:00:00,56.33,118.11,102.38
2024-07-22 06:00:00,53.49,70.52,69.89
2024-07-22 07:00:00,89.43,85.79,120.57
2024-07-22 08:00:00,24.28,44.97,74.36
2024-07-22 09:00:00,75.93,119.98,107.17
2024-07-22 10:00:00,75.28,22.45,127.82
2024-07-22 11:00:00,60.96,38.44,34.73
2024-07-22 12:00:00,78.97,104.91,26.84
2024-07-22 13:00:00,43.49,113.11,60.64
2024-07-22 14:00:00,82.72,38.67,103.93
2024-07-22 15:00:00,63.34,27.64,85.3
2024-07-22 16:00:00,11.39,90.35,53.79
2024-07-22 17:00:00,15.73,39.21,94.35
2024-07-22 18:00:00,71.43,72.9,133.97
2024-07-22 19:00:00,36.34,70.43,145.89
2024-07-22 20:00:00,38.71,28.78,91.9
2024-07-22 21:00:00,34.46,107.78,118.34
2024-07-22 22:00:00,32.86,115.46,113.62
2024-07-22 23:00:00,77.24,69.63,19.59
2024-07-23 00:00:00,24.02,108.82,22.12
2024-07-23 01:00:00,69.07,118.25,78.65
2024-07-23 02:00:00,47.55,88.22,111.91
2024-07-23 03:00:00,33.44,106.78,64.76
2024-07-23 04:00:00,45.5,86.88,127.8
2024-07-23 05:00:00,72.65,96.78,129.25
2024-07-23 06:00:00,39.63,42.34,93.25
2024-07-23 07:00:00,81.27,55.91,70.35
2024-07-23 08:00:00,70.88,22.42,143.19
2024-07-23 09:00:00,31.73,90.54,21.07
2024-07-23 10:00:00,39.86,61.46,120.58
2024-07-23 11:00:00,66.26,37.28,41.61
2024-07-23 12:00:00,58.58,74.31,77.2
2024-07-23 13:00:00,18.42,22.88,97.63
2024-07-23 14:00:00,22.21,68.65,140.21
2024-07-23 15:00:00,20.12,114.1,42.59
2024-07-23 16:00:00,86.64,62.1,82.98
2024-07-23 17:00:00,48.46,117.91,140.9
2024-07-23 18:00:00,29.11,98.11,88.21
2024-07-23 19:00:00,75.48,43.57,78.23
2024-07-23 20:00:00,41.81,111.74,108.16
2024-07-23 21:00:00,64.37,70.81,65.08
2024-07-23 22:00:00,30.15,97.12,88.03
2024-07-23 23:00:00,70.45,53.23,38.06
2024-07-24 00:00:00,64.8,50.44,122.4
2024-07-24 01:00:00,40.88,29.44,42.72
2024-07-24 02:00:00,43.71,110.98,76.47
2024-07-24 03:00:00,60.87,21.21,28.43
2024-07-24 04:00:00,31.9,68.59,17.86
2024-07-24 05:00:00,23.81,27.64,43.93
2024-07-24 06:00:00,69.89,50.67,41.62
2024-07-24 07:00:00,61.85,68.82,118.79
2024-07-24 08:00:00,44.17,85.69,143.32
2024-07-24 09:00:00,78.1,76.03,111.11
2024-07-24 10:00:00,11.93,85.8,91.15
2024-07-24 11:00:00,48.0,117.15,40.51
2024-07-24 12:00:00,57.29,72.35,129.13
2024-07-24 13:00:00,61.69,81.05,131.71
2024-07-24 14:00:00,13.21,85.04,48.99
2024-07-24 15:00:00,20.76,93.5,143.42
2024-07-24 16:00:00,75.58,43.95,130.5
2024-07-24 17:00:00,70.27,23.93,139.32
2024-07-24 18:00:00,79.41,36.06,76.24
2024-07-24 19:00:00,34.1,45.71,135.29
2024-07-24 20:00:00,53.88,74.3,147.78
2024-07-24 21:00:00,45.51,69.41,59.08
2024-07-24 22:00:00,89.47,110.1,37.04
2024-07-24 23:00:00,38.21,54.22,24.19
2024-07-25 00:00:00,43.8,115.42,146.96
2024-07-25 01:00:00,70.35,87.29,91.16
2024-07-25 02:00:00,26.24,50.16,88.2
2024-07-25 03:00:00,19.27,43.29,52.2
2024-07-25 04:00:00,38.04,80.06,144.42
2024-07-25 05:00:00,40.97,50.31,117.53
2024-07-25 06:00:00,73.0,24.46,93.82
2024-07-25 07:00:00,31.83,85.41,82.08
2024-07-25 08:00:00,38.79,39.62,48.83
2024-07-25 09:00:00,58.33,50.7,112.74
2024-07-25 10:00:00,76.02,22.07,111.24
2024-07-25 11:00:00,80.13,38.47,17.06
2024-07-25 12:00:00,70.5,45.49,143.06
2024-07-25 13:00:00,71.88,32.42,102.82
2024-07-25 14:00:00,54.9,118.77,84.05
2024-07-25 15:00:00,85.67,57.88,72.69
2024-07-25 16:00:00,18.93,51.81,106.76
2024-07-25 17:00:00,44.51,21.12,139.84
2024-07-25 18:00:00,37.28,36.46,66.87
2024-07-25 19:00:00,14.8,99.2,97.46
2024-07-25 20:00:00,61.28,38.05,78.15
2024-07-25 21:00:00,84.9,91.85,15.17
2024-07-25 22:00:00,80.59,68.09,40.49
2024-07-25 23:00:00,33.93,65.01,52.6
2024-07-26 00:00:00,83.14,109.1,85.2
2024-07-26 01:00:00,58.67,52.65,133.98
2024-07-26 02:00:00,42.68,45.76,65.08
2024-07-26 03:00:00,63.15,75.78,53.41
2024-07-26 04:00:00,43.58,118.91,143.25
2024-07-26 05:00:00,49.12,72.77,59.42
2024-07-26 06:00:00,57.01,116.41,113.09
2024-07-26 07:00:00,87.28,97.9,83.46
2024-07-26 08:00:00,81.46,112.11,75.11
2024-07-26 09:00:00,13.64,20.97,148.89
2024-07-26 10:00:00,65.47,117.22,125.02
2024-07-26 11:00:00,66.93,97.01,26.67
2024-07-26 12:00:00,70.29,39.29,62.89
2024-07-26 13:00:00,45.43,76.62,140.02
2024-07-26 14:00:00,59.97,115.86,67.21
2024-07-26 15:00:00,78.17,71.96,74.34
2024-07-26 16:00:00,55.55,85.38,65.96
2024-07-26 17:00:00,11.25,75.97,133.7
2024-07-26 18:00:00,62.64,79.94,79.67
2024-07-26 19:00:00,24.05,30.49,145.76
2024-07-26 20:00:00,18.51,24.95,125.59
2024-07-26 21:00:00,12.98,20.35,80.18
2024-07-26 22:00:00,79.78,96.35,28.91
2024-07-26 23:00:00,10.31,87.92,46.18
2024-07-27 00:00:00,26.5,118.88,42.3
2024-07-27 01:00:00,21.24,86.44,42.18
2024-07-27 02:00:00,11.15,31.04,41.98
2024-07-27 03:00:00,33.82,22.65,62.19
2024-07-27 04:00:00,88.78,70.6,124.89
2024-07-27 05:00:00,72.17,117.44,106.87
2024-07-27 06:00:00,26.46,118.73,59.79
2024-07-27 07:00:00,11.65,62.71,45.83
2024-07-27 08:00:00,56.89,31.6,38.16
2024-07-27 09:00:00,46.44,40.83,23.97
2024-07-27 10:00:00,48.29,111.83,147.36
2024-07-27 11:00:00,61.14,107.24,98.74
2024-07-27 12:00:00,55.66,90.38,103.27
2024-07-27 13:00:00,27.98,89.34,82.7
2024-07-27 14:00:00,22.86,45.61,91.05
2024-07-27 15:00:00,83.34,89.03,64.6
2024-07-27 16:00:00,19.67,53.71,46.18
2024-07-27 17:00:00,48.04,21.02,118.47
2024-07-27 18:00:00,38.01,78.27,28.92
2024-07-27 19:00:00,60.04,54.25,73.52
2024-07-27 20:00:00,62.64,64.73,88.64
2024-07-27 21:00:00,82.69,21.89,93.19
2024-07-27 22:00:00,32.98,117.26,136.29
2024-07-27 23:00:00,43.05,32.74,24.88
2024-07-28 00:00:00,11.68,65.3,126.5
2024-07-28 01:00:00,82.78,103.59,32.21
2024-07-28 02:00:00,56.43,100.03,19.85
2024-07-28 03:00:00,35.78,44.95,59.91
2024-07-28 04:00:00,74.0,58.46,69.75
2024-07-28 05:00:00,64.12,72.76,114.76
2024-07-28 06:00:00,45.53,105.57,113.59
2024-07-28 07:00:00,13.17,24.55,31.57
2024-07-28 08:00:00,11.7,69.41,59.26
2024-07-28 09:00:00,40.77,50.75,27.99
2024-07-28 10:00:00,69.97,108.35,79.82
2024-07-28 11:00:00,70.57,33.15,130.32
2024-07-28 12:00:00,83.21,43.93,64.47
2024-07-28 13:00:00,86.98,46.79,57.57
2024-07-28 14:00:00,33.27,21.27,95.01
2024-07-28 15:00:00,30.83,79.59,94.56
2024-07-28 16:00:00,71.94,59.94,39.8
2024-07-28 17:00:00,42.2,84.96,62.69
2024-07-28 18:00:00,16.29,105.83,115.54
2024-07-28 19:00:00,55.28,37.72,51.28
2024-07-28 20:00:00,34.02,77.45,63.94
2024-07-28 21:00:00,20.82,55.34,126.91
2024-07-28 22:00:00,13.56,27.14,21.56
2024-07-28 23:00:00,14.97,65.28,104.64
2024-07-29 00:00:00,84.0,35.9,130.33
2024-07-29 01:00:00,58.42,66.43,87.81
2024-07-29 02:00:00,35.03,53.67,42.34
2024-07-29 03:00:00,40.27,54.54,51.92
2024-07-29 04:00:00,76.2,58.37,100.63
2024-07-29 05:00:00,30.5,56.74,42.86
2024-07-29 06:00:00,24.6,39.64,111.81
2024-07-29 07:00:00,63.59,97.28,25.57
2024-07-29 08:00:00,33.79,77.58,143.28
2024-07-29 09:00:00,48.39,38.01,138.06
2024-07-29 10:00:00,76.5,26.08,144.01
2024-07-29 11:00:00,28.73,44.9,85.85
2024-07-29 12:00:00,64.85,35.68,118.0
2024-07-29 13:00:00,79.64,84.89,126.8
2024-07-29 14:00:00,12.93,28.35,125.73
2024-07-29 15:00:00,39.15,79.28,114.17
2024-07-29 16:00:00,77.76,52.58,25.08
2024-07-29 17:00:00,31.99,80.26,15.83
2024-07-29 18:00:00,79.43,63.12,106.93
2024-07-29 19:00:00,42.01,47.18,71.36
2024-07-29 20:00:00,79.95,42.62,102.49
2024-07-29 21:00:00,64.04,86.54,129.43
2024-07-29 22:00:00,37.38,51.81,48.86
2024-07-29 23:00:00,66.82,21.57,133.13
2024-07-30 00:00:00,49.43,54.69,74.05
2024-07-30 01:00:00,45.6,110.22,70.9
2024-07-30 02:00:00,24.86,28.2,137.6
2024-07-30 03:00:00,89.85,82.33,53.98
2024-07-30 04:00:00,44.61,31.62,19.84
2024-07-30 05:00:00,28.43,52.0,28.54
2024-07-30 06:00:00,40.04,39.19,34.7
2024-07-30 07:00:00,44.12,89.65,85.27
2024-07-30 08:00:00,52.07,54.06,35.95
2024-07-30 09:00:00,89.32,43.77,67.35
2024-07-30 10:00:00,64.97,59.79,46.45
2024-07-30 11:00:00,77.44,46.71,59.89
2024-07-30 12:00:00,54.91,33.52,65.25
2024-07-30 13:00:00,56.56,44.11,22.33
2024-07-30 14:00:00,48.9,86.0,26.53
2024-07-30 15:00:00,54.45,85.06,119.41
2024-07-30 16:00:00,77.13,70.63,121.7
2024-07-30 17:00:00,22.75,107.1,30.37
2024-07-30 18:00:00,71.43,117.48,140.3
2024-07-30 19:00:00,56.65,21.63,107.17
2024-07-30 20:00:00,51.28,74.16,57.82
2024-07-30 21:00:00,63.36,117.4,17.23
2024-07-30 22:00:00,49.84,52.32,85.49
2024-07-30 23:00:00,41.85,24.6,139.3
2024-07-31 00:00:00,54.32,100.52,120.97
2024-07-31 01:00:00,46.27,75.92,55.65
2024-07-31 02:00:00,39.3,55.98,67.54
2024-07-31 03:00:00,12.1,112.95,78.77
2024-07-31 04:00:00,53.35,93.17,56.81
2024-07-31 05:00:00,75.61,97.67,48.3
2024-07-31 06:00:00,66.43,106.18,144.04
2024-07-31 07:00:00,27.08,115.53,63.95
2024-07-31 08:00:00,82.02,61.05,34.29
2024-07-31 09:00:00,23.55,21.23,62.5
2024-07-31 10:00:00,79.12,38.33,92.77
2024-07-31 11:00:00,62.38,72.41,17.14
2024-07-31 12:00:00,41.4,107.5,116.2
2024-07-31 13:00:00,37.32,41.99,143.1
2024-07-31 14:00:00,59.71,66.79,74.41
2024-07-31 15:00:00,48.49,27.61,49.8
2024-07-31 16:00:00,30.57,24.57,129.19
2024-07-31 17:00:00,61.66,49.87,126.75
2024-07-31 18:00:00,25.94,49.67,103.04
2024-07-31 19:00:00,77.34,71.16,91.4
2024-07-31 20:00:00,25.16,118.81,105.12
2024-07-31 21:00:00,43.43,48.81,122.13
2024-07-31 22:00:00,34.22,31.84,44.62
2024-07-31 23:00:00,30.83,106.58,68.22
2024-08-01 00:00:00,59.83,27.36,21.53
2024-08-01 01:00:00,88.14,47.1,16.75
2024-08-01 02:00:00,45.03,37.83,144.35
2024-08-01 03:00:00,10.39,25.83,87.01
2024-08-01 04:00:00,83.58,53.81,50.71
2024-08-01 05:00:00,13.84,42.69,123.36
2024-08-01 06:00:00,68.78,80.26,130.78
2024-08-01 07:00:00,75.98,69.47,94.42
2024-08-01 08:00:00,69.27,109.05,67.87
2024-08-01 09:00:00,30.58,26.31,45.49
2024-08-01 10:00:00,56.73,21.36,49.23
2024-08-01 11:00:00,70.65,38.21,128.65
2024-08-01 12:00:00,22.39,22.35,55.93
2024-08-01 13:00:00,21.96,104.84,69.7
2024-08-01 14:00:00,51.75,90.77,118.49
2024-08-01 15:00:00,81.8,88.28,62.23
2024-08-01 16:00:00,31.01,74.95,87.8
2024-08-01 17:00:00,60.17,48.37,36.88
2024-08-01 18:00:00,57.85,69.19,108.07
2024-08-01 19:00:00,58.17,25.3,44.37
2024-08-01 20:00:00,82.52,101.2,25.85
2024-08-01 21:00:00,34.83,103.89,77.32
2024-08-01 22:00:00,88.36,28.22,107.06
2024-08-01 23:00:00,47.53,29.89,82.78
2024-08-02 00:00:00,56.88,118.39,61.01
2024-08-02 01:00:00,82.07,78.48,116.01
2024-08-02 02:00:00,42.07,57.45,133.32
2024-08-02 03:00:00,22.31,76.78,44.88
2024-08-02 04:00:00,74.93,35.28,53.78
2024-08-02 05:00:00,77.98,41.82,119.42
2024-08-02 06:00:00,10.66,71.69,72.19
2024-08-02 07:00:00,50.96,92.73,131.23
2024-08-02 08:00:00,57.71,105.92,22.63
2024-08-02 09:00:00,61.17,114.13,128.37
2024-08-02 10:00:00,86.54,60.08,112.71
2024-08-02 11:00:00,75.5,84.54,62.57
2024-08-02 12:00:00,87.22,118.76,49.55
2024-08-02 13:00:00,12.8,89.8,145.05
2024-08-02 14:00:00,30.62,56.35,71.83
2024-08-02 15:00:00,81.0,72.92,75.94
2024-08-02 16:00:00,39.18,79.4,48.33
2024-08-02 17:00:00,56.75,77.72,138.01
2024-08-02 18:00:00,30.21,91.34,129.28
2024-08-02 19:00:00,49.71,52.99,77.51
2024-08-02 20:00:00,85.12,63.89,99.83
2024-08-02 21:00:00,66.31,81.89,140.91
2024-08-02 22:00:00,87.06,30.64,28.52
2024-08-02 23:00:00,65.92,96.31,43.03
2024-08-03 00:00:00,21.26,59.04,62.79
2024-08-03 01:00:00,62.9,115.99,144.17
2024-08-03 02:00:00,23.2,67.0,79.01
2024-08-03 03:00:00,75.54,71.76,122.98
2024-08-03 04:00:00,48.8,92.11,64.86
2024-08-03 05:00:00,39.75,85.21,37.9
2024-08-03 06:00:00,36.7,84.82,81.76
2024-08-03 07:00:00,50.88,94.19,128.43
2024-08-03 08:00:00,20.45,82.36,139.19
2024-08-03 09:00:00,40.49,99.68,111.82
2024-08-03 10:00:00,20.12,68.45,135.09
2024-08-03 11:00:00,40.58,118.72,92.01
2024-08-03 12:00:00,33.18,43.94,131.42
2024-08-03 13:00:00,43.81,67.34,125.81
2024-08-03 14:00:00,13.86,103.01,86.42
2024-08-03 15:00:00,75.16,87.86,94.55
2024-08-03 16:00:00,51.83,108.27,57.63
2024-08-03 17:00:00,62.11,60.99,62.05
2024-08-03 18:00:00,79.3,102.86,78.7
2024-08-03 19:00:00,18.35,54.48,139.04
2024-08-03 20:00:00,40.95,71.79,128.49
2024-08-03 21:00:00,63.82,98.66,40.72
2024-08-03 22:00:00,82.9,60.27,64.45
2024-08-03 23:00:00,39.75,68.6,132.66
2024-08-04 00:00:00,70.8,34.64,93.53
2024-08-04 01:00:00,34.84,71.09,91.17
2024-08-04 02:00:00,61.05,67.31,60.08
2024-08-04 03:00:00,23.68,91.29,148.65
2024-08-04 04:00:00,48.44,81.47,123.09
2024-08-04 05:00:00,36.29,89.97,87.92
2024-08-04 06:00:00,52.71,104.2,136.61
2024-08-04 07:00:00,40.99,73.4,135.96
2024-08-04 08:00:00,42.25,105.9,148.37
2024-08-04 09:00:00,31.78,72.71,53.95
2024-08-04 10:00:00,36.66,66.23,137.38
2024-08-04 11:00:00,69.38,22.39,101.83
2024-08-04 12:00:00,86.59,36.62,49.25
2024-08-04 13:00:00,21.06,119.98,141.91
2024-08-04 14:00:00,28.78,74.5,96.44
2024-08-04 15:00:00,41.75,29.79,57.13
2024-08-04 16:00:00,35.48,31.68,99.48
2024-08-04 17:00:00,28.19,110.56,47.59
2024-08-04 18:00:00,38.01,22.36,87.76
2024-08-04 19:00:00,55.69,44.04,17.91
2024-08-04 20:00:00,71.12,50.56,38.5
2024-08-04 21:00:00,86.48,34.94,86.42
2024-08-04 22:00:00,39.84,96.57,76.78
2024-08-04 23:00:00,22.39,41.54,108.83
2024-08-05 00:00:00,17.24,119.19,145.74
2024-08-05 01:00:00,68.64,64.04,31.75
2024-08-05 02:00:00,86.22,46.16,87.22
2024-08-05 03:00:00,58.61,88.57,42.22
2024-08-05 04:00:00,26.6,89.75,117.08
2024-08-05 05:00:00,17.96,94.83,78.66
2024-08-05 06:00:00,75.22,115.63,113.08
2024-08-05 07:00:00,49.56,75.88,84.34
2024-08-05 08:00:00,49.74,110.62,135.93
2024-08-05 09:00:00,61.59,107.36,22.95
2024-08-05 10:00:00,46.88,104.43,105.94
2024-08-05 11:00:00,12.97,53.92,78.4
2024-08-05 12:00:00,81.53,63.84,30.24
2024-08-05 13:00:00,26.9,87.13,126.76
2024-08-05 14:00:00,76.56,86.24,107.92
2024-08-05 15:00:00,42.28,36.12,92.0
2024-08-05 16:00:00,21.76,61.92,60.28
2024-08-05 17:00:00,49.43,51.06,23.4
2024-08-05 18:00:00,83.16,30.23,149.5
2024-08-05 19:00:00,24.02,114.74,67.98
2024-08-05 20:00:00,53.11,107.09,51.1
2024-08-05 21:00:00,57.9,95.79,39.25
2024-08-05 22:00:00,45.09,81.24,67.79
